original_word,new_word,case_variations,starting_letter,offset,direction
antimykotika,SÖREN,"['anTIMyKotika', 'AnTIMyKotika', 'aNTIMyKotika', 'ANTIMyKotika', 'anTIMyKoTika', 'AnTIMyKoTika', 'aNTIMyKoTika', 'ANTIMyKoTika', 'anTIMyKotIka', 'AnTIMyKotIka', 'aNTIMyKotIka', 'ANTIMyKotIka', 'anTIMyKoTIka', 'AnTIMyKoTIka', 'aNTIMyKoTIka', 'ANTIMyKoTIka', 'anTIMyKotiKa', 'AnTIMyKotiKa', 'aNTIMyKotiKa', 'ANTIMyKotiKa', 'anTIMyKoTiKa', 'AnTIMyKoTiKa', 'aNTIMyKoTiKa', 'ANTIMyKoTiKa', 'anTIMyKotIKa', 'AnTIMyKotIKa', 'aNTIMyKotIKa', 'ANTIMyKotIKa', 'anTIMyKoTIKa', 'AnTIMyKoTIKa', 'aNTIMyKoTIKa', 'ANTIMyKoTIKa', 'anTIMyKotikA', 'AnTIMyKotikA', 'aNTIMyKotikA', 'ANTIMyKotikA', 'anTIMyKoTikA', 'AnTIMyKoTikA', 'aNTIMyKoTikA', 'ANTIMyKoTikA', 'anTIMyKotIkA', 'AnTIMyKotIkA', 'aNTIMyKotIkA', 'ANTIMyKotIkA', 'anTIMyKoTIkA', 'AnTIMyKoTIkA', 'aNTIMyKoTIkA', 'ANTIMyKoTIkA', 'anTIMyKotiKA', 'AnTIMyKotiKA', 'aNTIMyKotiKA', 'ANTIMyKotiKA', 'anTIMyKoTiKA', 'AnTIMyKoTiKA', 'aNTIMyKoTiKA', 'ANTIMyKoTiKA', 'anTIMyKotIKA', 'AnTIMyKotIKA', 'aNTIMyKotIKA', 'ANTIMyKotIKA', 'anTIMyKoTIKA', 'AnTIMyKoTIKA', 'aNTIMyKoTIKA', 'ANTIMyKoTIKA']",1,3,reverse
kostümideen,DRÖGe,"['kostÜMiDEen', 'KostÜMiDEen', 'kOstÜMiDEen', 'KOstÜMiDEen', 'koStÜMiDEen', 'KoStÜMiDEen', 'kOStÜMiDEen', 'KOStÜMiDEen', 'kosTÜMiDEen', 'KosTÜMiDEen', 'kOsTÜMiDEen', 'KOsTÜMiDEen', 'koSTÜMiDEen', 'KoSTÜMiDEen', 'kOSTÜMiDEen', 'KOSTÜMiDEen', 'kostÜMiDEeN', 'KostÜMiDEeN', 'kOstÜMiDEeN', 'KOstÜMiDEeN', 'koStÜMiDEeN', 'KoStÜMiDEeN', 'kOStÜMiDEeN', 'KOStÜMiDEeN', 'kosTÜMiDEeN', 'KosTÜMiDEeN', 'kOsTÜMiDEeN', 'KOsTÜMiDEeN', 'koSTÜMiDEeN', 'KoSTÜMiDEeN', 'kOSTÜMiDEeN', 'KOSTÜMiDEeN']",3,3,reverse
teetisch,RETTE,"['tEETISch', 'TEETISch', 'tEETIScH', 'TEETIScH']",0,3,reverse
jungtiere,TITRE,"['JungtIERE', 'JUngtIERE', 'JuNgtIERE', 'JUNgtIERE', 'JunGtIERE', 'JUnGtIERE', 'JuNGtIERE', 'JUNGtIERE', 'JungTIERE', 'JUngTIERE', 'JuNgTIERE', 'JUNgTIERE', 'JunGTIERE', 'JUnGTIERE', 'JuNGTIERE', 'JUNGTIERE']",4,3,reverse
teilleder,DELle,"['teiLleDEr', 'TeiLleDEr', 'tEiLleDEr', 'TEiLleDEr', 'teILleDEr', 'TeILleDEr', 'tEILleDEr', 'TEILleDEr', 'teiLleDER', 'TeiLleDER', 'tEiLleDER', 'TEiLleDER', 'teILleDER', 'TeILleDER', 'tEILleDER', 'TEILleDER']",2,7,reverse
hautbereich,TITHE,"['hautBEREIch', 'HautBEREIch', 'hAutBEREIch', 'HAutBEREIch', 'haUtBEREIch', 'HaUtBEREIch', 'hAUtBEREIch', 'HAUtBEREIch', 'hauTBEREIch', 'HauTBEREIch', 'hAuTBEREIch', 'HAuTBEREIch', 'haUTBEREIch', 'HaUTBEREIch', 'hAUTBEREIch', 'HAUTBEREIch', 'hautBEREIcH', 'HautBEREIcH', 'hAutBEREIcH', 'HAutBEREIcH', 'haUtBEREIcH', 'HaUtBEREIcH', 'hAUtBEREIcH', 'HAUtBEREIcH', 'hauTBEREIcH', 'HauTBEREIcH', 'hAuTBEREIcH', 'HAuTBEREIcH', 'haUTBEREIcH', 'HaUTBEREIcH', 'hAUTBEREIcH', 'HAUTBEREIcH']",3,3,reverse
situiert,TRUER,"['siTUIERt', 'SiTUIERt', 'sITUIERt', 'SITUIERt']",1,3,reverse
ballett,TULle,"['baLleTT', 'BaLleTT', 'bALleTT', 'BALleTT']",1,7,reverse
konstatieren,TITRE,"['konstatIEREN', 'kOnstatIEREN', 'koNstatIEREN', 'kONstatIEREN', 'konStatIEREN', 'kOnStatIEREN', 'koNStatIEREN', 'kONStatIEREN', 'konsTatIEREN', 'kOnsTatIEREN', 'koNsTatIEREN', 'kONsTatIEREN', 'konSTatIEREN', 'kOnSTatIEREN', 'koNSTatIEREN', 'kONSTatIEREN', 'konstAtIEREN', 'kOnstAtIEREN', 'koNstAtIEREN', 'kONstAtIEREN', 'konStAtIEREN', 'kOnStAtIEREN', 'koNStAtIEREN', 'kONStAtIEREN', 'konsTAtIEREN', 'kOnsTAtIEREN', 'koNsTAtIEREN', 'kONsTAtIEREN', 'konSTAtIEREN', 'kOnSTAtIEREN', 'koNSTAtIEREN', 'kONSTAtIEREN', 'konstaTIEREN', 'kOnstaTIEREN', 'koNstaTIEREN', 'kONstaTIEREN', 'konStaTIEREN', 'kOnStaTIEREN', 'koNStaTIEREN', 'kONStaTIEREN', 'konsTaTIEREN', 'kOnsTaTIEREN', 'koNsTaTIEREN', 'kONsTaTIEREN', 'konSTaTIEREN', 'kOnSTaTIEREN', 'koNSTaTIEREN', 'kONSTaTIEREN', 'konstATIEREN', 'kOnstATIEREN', 'koNstATIEREN', 'kONstATIEREN', 'konStATIEREN', 'kOnStATIEREN', 'koNStATIEREN', 'kONStATIEREN', 'konsTATIEREN', 'kOnsTATIEREN', 'koNsTATIEREN', 'kONsTATIEREN', 'konSTATIEREN', 'kOnSTATIEREN', 'koNSTATIEREN', 'kONSTATIEREN']",6,3,reverse
resultieren,TITRE,"['resultIEREN', 'rEsultIEREN', 'reSultIEREN', 'rESultIEREN', 'resUltIEREN', 'rEsUltIEREN', 'reSUltIEREN', 'rESUltIEREN', 'resuLtIEREN', 'rEsuLtIEREN', 'reSuLtIEREN', 'rESuLtIEREN', 'resULtIEREN', 'rEsULtIEREN', 'reSULtIEREN', 'rESULtIEREN', 'resulTIEREN', 'rEsulTIEREN', 'reSulTIEREN', 'rESulTIEREN', 'resUlTIEREN', 'rEsUlTIEREN', 'reSUlTIEREN', 'rESUlTIEREN', 'resuLTIEREN', 'rEsuLTIEREN', 'reSuLTIEREN', 'rESuLTIEREN', 'resULTIEREN', 'rEsULTIEREN', 'reSULTIEREN', 'rESULTIEREN']",5,3,reverse
haustiere,TITRE,"['HaustIERE', 'HAustIERE', 'HaUstIERE', 'HAUstIERE', 'HauStIERE', 'HAuStIERE', 'HaUStIERE', 'HAUStIERE', 'HausTIERE', 'HAusTIERE', 'HaUsTIERE', 'HAUsTIERE', 'HauSTIERE', 'HAuSTIERE', 'HaUSTIERE', 'HAUSTIERE']",4,3,reverse
drapieren,RAPID,"['dRAPIEren', 'DRAPIEren', 'dRAPIErEn', 'DRAPIErEn', 'dRAPIEreN', 'DRAPIEreN', 'dRAPIErEN', 'DRAPIErEN']",0,3,reverse
nürtinger,REIGn,"['nÜRTINger', 'NÜRTINger', 'nÜRTINgEr', 'NÜRTINgEr', 'nÜRTINgeR', 'NÜRTINgeR', 'nÜRTINgER', 'NÜRTINgER']",0,3,reverse
lümmeln,dämMe,"['LümMelN', 'LÜmMelN', 'LüMMelN', 'LÜMMelN']",2,7,reverse
artenreich,TINTE,"['artENREIch', 'ArtENREIch', 'aRtENREIch', 'ARtENREIch', 'arTENREIch', 'ArTENREIch', 'aRTENREIch', 'ARTENREIch', 'artENREIcH', 'ArtENREIcH', 'aRtENREIcH', 'ARtENREIcH', 'arTENREIcH', 'ArTENREIcH', 'aRTENREIcH', 'ARTENREIcH']",2,3,reverse
essigsäure,sIegS,"['esSIgsäure', 'esSIgSäure', 'esSIgsÄure', 'esSIgSÄure', 'esSIgsäUre', 'esSIgSäUre', 'esSIgsÄUre', 'esSIgSÄUre', 'esSIgsäuRe', 'esSIgSäuRe', 'esSIgsÄuRe', 'esSIgSÄuRe', 'esSIgsäURe', 'esSIgSäURe', 'esSIgsÄURe', 'esSIgSÄURe', 'esSIgsäurE', 'esSIgSäurE', 'esSIgsÄurE', 'esSIgSÄurE', 'esSIgsäUrE', 'esSIgSäUrE', 'esSIgsÄUrE', 'esSIgSÄUrE', 'esSIgsäuRE', 'esSIgSäuRE', 'esSIgsÄuRE', 'esSIgSÄuRE', 'esSIgsäURE', 'esSIgSäURE', 'esSIgsÄURE', 'esSIgSÄURE']",0,1,reverse
zurückkam,YAkka,"['zurüCkkAM', 'ZurüCkkAM', 'zUrüCkkAM', 'ZUrüCkkAM', 'zuRüCkkAM', 'ZuRüCkkAM', 'zURüCkkAM', 'ZURüCkkAM', 'zurÜCkkAM', 'ZurÜCkkAM', 'zUrÜCkkAM', 'ZUrÜCkkAM', 'zuRÜCkkAM', 'ZuRÜCkkAM', 'zURÜCkkAM', 'ZURÜCkkAM']",3,1,reverse
systemmedien,MEmeL,"['systeMmEdien', 'SysteMmEdien', 'sYsteMmEdien', 'SYsteMmEdien', 'sySteMmEdien', 'SySteMmEdien', 'sYSteMmEdien', 'SYSteMmEdien', 'sysTeMmEdien', 'SysTeMmEdien', 'sYsTeMmEdien', 'SYsTeMmEdien', 'sySTeMmEdien', 'SySTeMmEdien', 'sYSTeMmEdien', 'SYSTeMmEdien', 'systeMmEdIen', 'SysteMmEdIen', 'sYsteMmEdIen', 'SYsteMmEdIen', 'sySteMmEdIen', 'SySteMmEdIen', 'sYSteMmEdIen', 'SYSteMmEdIen', 'sysTeMmEdIen', 'SysTeMmEdIen', 'sYsTeMmEdIen', 'SYsTeMmEdIen', 'sySTeMmEdIen', 'SySTeMmEdIen', 'sYSTeMmEdIen', 'SYSTeMmEdIen', 'systeMmEdiEn', 'SysteMmEdiEn', 'sYsteMmEdiEn', 'SYsteMmEdiEn', 'sySteMmEdiEn', 'SySteMmEdiEn', 'sYSteMmEdiEn', 'SYSteMmEdiEn', 'sysTeMmEdiEn', 'SysTeMmEdiEn', 'sYsTeMmEdiEn', 'SYsTeMmEdiEn', 'sySTeMmEdiEn', 'SySTeMmEdiEn', 'sYSTeMmEdiEn', 'SYSTeMmEdiEn', 'systeMmEdIEn', 'SysteMmEdIEn', 'sYsteMmEdIEn', 'SYsteMmEdIEn', 'sySteMmEdIEn', 'SySteMmEdIEn', 'sYSteMmEdIEn', 'SYSteMmEdIEn', 'sysTeMmEdIEn', 'SysTeMmEdIEn', 'sYsTeMmEdIEn', 'SYsTeMmEdIEn', 'sySTeMmEdIEn', 'SySTeMmEdIEn', 'sYSTeMmEdIEn', 'SYSTeMmEdIEn', 'systeMmEdieN', 'SysteMmEdieN', 'sYsteMmEdieN', 'SYsteMmEdieN', 'sySteMmEdieN', 'SySteMmEdieN', 'sYSteMmEdieN', 'SYSteMmEdieN', 'sysTeMmEdieN', 'SysTeMmEdieN', 'sYsTeMmEdieN', 'SYsTeMmEdieN', 'sySTeMmEdieN', 'SySTeMmEdieN', 'sYSTeMmEdieN', 'SYSTeMmEdieN', 'systeMmEdIeN', 'SysteMmEdIeN', 'sYsteMmEdIeN', 'SYsteMmEdIeN', 'sySteMmEdIeN', 'SySteMmEdIeN', 'sYSteMmEdIeN', 'SYSteMmEdIeN', 'sysTeMmEdIeN', 'SysTeMmEdIeN', 'sYsTeMmEdIeN', 'SYsTeMmEdIeN', 'sySTeMmEdIeN', 'SySTeMmEdIeN', 'sYSTeMmEdIeN', 'SYSTeMmEdIeN', 'systeMmEdiEN', 'SysteMmEdiEN', 'sYsteMmEdiEN', 'SYsteMmEdiEN', 'sySteMmEdiEN', 'SySteMmEdiEN', 'sYSteMmEdiEN', 'SYSteMmEdiEN', 'sysTeMmEdiEN', 'SysTeMmEdiEN', 'sYsTeMmEdiEN', 'SYsTeMmEdiEN', 'sySTeMmEdiEN', 'SySTeMmEdiEN', 'sYSTeMmEdiEN', 'SYSTeMmEdiEN', 'systeMmEdIEN', 'SysteMmEdIEN', 'sYsteMmEdIEN', 'SYsteMmEdIEN', 'sySteMmEdIEN', 'SySteMmEdIEN', 'sYSteMmEdIEN', 'SYSteMmEdIEN', 'sysTeMmEdIEN', 'SysTeMmEdIEN', 'sYsTeMmEdIEN', 'SYsTeMmEdIEN', 'sySTeMmEdIEN', 'SySTeMmEdIEN', 'sYSTeMmEdIEN', 'SYSTeMmEdIEN']",3,7,reverse
welpenmilch,FRÖNT,"['welpeNMiLCh', 'WelpeNMiLCh', 'wElpeNMiLCh', 'WElpeNMiLCh', 'weLpeNMiLCh', 'WeLpeNMiLCh', 'wELpeNMiLCh', 'WELpeNMiLCh', 'welPeNMiLCh', 'WelPeNMiLCh', 'wElPeNMiLCh', 'WElPeNMiLCh', 'weLPeNMiLCh', 'WeLPeNMiLCh', 'wELPeNMiLCh', 'WELPeNMiLCh', 'welpENMiLCh', 'WelpENMiLCh', 'wElpENMiLCh', 'WElpENMiLCh', 'weLpENMiLCh', 'WeLpENMiLCh', 'wELpENMiLCh', 'WELpENMiLCh', 'welPENMiLCh', 'WelPENMiLCh', 'wElPENMiLCh', 'WElPENMiLCh', 'weLPENMiLCh', 'WeLPENMiLCh', 'wELPENMiLCh', 'WELPENMiLCh']",4,3,reverse
ausgespart,CeSse,"['auSgeSpart', 'AuSgeSpart', 'aUSgeSpart', 'AUSgeSpart', 'auSgeSpaRt', 'AuSgeSpaRt', 'aUSgeSpaRt', 'AUSgeSpaRt', 'auSgeSparT', 'AuSgeSparT', 'aUSgeSparT', 'AUSgeSparT', 'auSgeSpaRT', 'AuSgeSpaRT', 'aUSgeSpaRT', 'AUSgeSpaRT']",2,1,reverse
siebenter,TENTH,"['siebENTER', 'sIebENTER', 'siEbENTER', 'sIEbENTER', 'sieBENTER', 'sIeBENTER', 'siEBENTER', 'sIEBENTER']",3,3,reverse
heerführer,GlITT,"['heERFÜHrer', 'HeERFÜHrer', 'hEERFÜHrer', 'HEERFÜHrer', 'heERFÜHrEr', 'HeERFÜHrEr', 'hEERFÜHrEr', 'HEERFÜHrEr', 'heERFÜHreR', 'HeERFÜHreR', 'hEERFÜHreR', 'HEERFÜHreR', 'heERFÜHrER', 'HeERFÜHrER', 'hEERFÜHrER', 'HEERFÜHrER']",1,3,reverse
unzulässiges,eSsIg,"['unzulässIgeS', 'UnzulässIgeS', 'uNzulässIgeS', 'UNzulässIgeS', 'unZulässIgeS', 'UnZulässIgeS', 'uNZulässIgeS', 'UNZulässIgeS', 'unzUlässIgeS', 'UnzUlässIgeS', 'uNzUlässIgeS', 'UNzUlässIgeS', 'unZUlässIgeS', 'UnZUlässIgeS', 'uNZUlässIgeS', 'UNZUlässIgeS', 'unzuLässIgeS', 'UnzuLässIgeS', 'uNzuLässIgeS', 'UNzuLässIgeS', 'unZuLässIgeS', 'UnZuLässIgeS', 'uNZuLässIgeS', 'UNZuLässIgeS', 'unzULässIgeS', 'UnzULässIgeS', 'uNzULässIgeS', 'UNzULässIgeS', 'unZULässIgeS', 'UnZULässIgeS', 'uNZULässIgeS', 'UNZULässIgeS', 'unzulÄssIgeS', 'UnzulÄssIgeS', 'uNzulÄssIgeS', 'UNzulÄssIgeS', 'unZulÄssIgeS', 'UnZulÄssIgeS', 'uNZulÄssIgeS', 'UNZulÄssIgeS', 'unzUlÄssIgeS', 'UnzUlÄssIgeS', 'uNzUlÄssIgeS', 'UNzUlÄssIgeS', 'unZUlÄssIgeS', 'UnZUlÄssIgeS', 'uNZUlÄssIgeS', 'UNZUlÄssIgeS', 'unzuLÄssIgeS', 'UnzuLÄssIgeS', 'uNzuLÄssIgeS', 'UNzuLÄssIgeS', 'unZuLÄssIgeS', 'UnZuLÄssIgeS', 'uNZuLÄssIgeS', 'UNZuLÄssIgeS', 'unzULÄssIgeS', 'UnzULÄssIgeS', 'uNzULÄssIgeS', 'UNzULÄssIgeS', 'unZULÄssIgeS', 'UnZULÄssIgeS', 'uNZULÄssIgeS', 'UNZULÄssIgeS', 'unzuläSsIgeS', 'UnzuläSsIgeS', 'uNzuläSsIgeS', 'UNzuläSsIgeS', 'unZuläSsIgeS', 'UnZuläSsIgeS', 'uNZuläSsIgeS', 'UNZuläSsIgeS', 'unzUläSsIgeS', 'UnzUläSsIgeS', 'uNzUläSsIgeS', 'UNzUläSsIgeS', 'unZUläSsIgeS', 'UnZUläSsIgeS', 'uNZUläSsIgeS', 'UNZUläSsIgeS', 'unzuLäSsIgeS', 'UnzuLäSsIgeS', 'uNzuLäSsIgeS', 'UNzuLäSsIgeS', 'unZuLäSsIgeS', 'UnZuLäSsIgeS', 'uNZuLäSsIgeS', 'UNZuLäSsIgeS', 'unzULäSsIgeS', 'UnzULäSsIgeS', 'uNzULäSsIgeS', 'UNzULäSsIgeS', 'unZULäSsIgeS', 'UnZULäSsIgeS', 'uNZULäSsIgeS', 'UNZULäSsIgeS', 'unzulÄSsIgeS', 'UnzulÄSsIgeS', 'uNzulÄSsIgeS', 'UNzulÄSsIgeS', 'unZulÄSsIgeS', 'UnZulÄSsIgeS', 'uNZulÄSsIgeS', 'UNZulÄSsIgeS', 'unzUlÄSsIgeS', 'UnzUlÄSsIgeS', 'uNzUlÄSsIgeS', 'UNzUlÄSsIgeS', 'unZUlÄSsIgeS', 'UnZUlÄSsIgeS', 'uNZUlÄSsIgeS', 'UNZUlÄSsIgeS', 'unzuLÄSsIgeS', 'UnzuLÄSsIgeS', 'uNzuLÄSsIgeS', 'UNzuLÄSsIgeS', 'unZuLÄSsIgeS', 'UnZuLÄSsIgeS', 'uNZuLÄSsIgeS', 'UNZuLÄSsIgeS', 'unzULÄSsIgeS', 'UnzULÄSsIgeS', 'uNzULÄSsIgeS', 'UNzULÄSsIgeS', 'unZULÄSsIgeS', 'UnZULÄSsIgeS', 'uNZULÄSsIgeS', 'UNZULÄSsIgeS']",7,1,reverse
theatrale,PIEPT,"['theATRALe', 'TheATRALe', 'tHeATRALe', 'THeATRALe', 'thEATRALe', 'ThEATRALe', 'tHEATRALe', 'THEATRALe']",2,3,reverse
gewaltbereit,TITHE,"['gewaltBEREIt', 'GewaltBEREIt', 'gEwaltBEREIt', 'GEwaltBEREIt', 'geWaltBEREIt', 'GeWaltBEREIt', 'gEWaltBEREIt', 'GEWaltBEREIt', 'gewAltBEREIt', 'GewAltBEREIt', 'gEwAltBEREIt', 'GEwAltBEREIt', 'geWAltBEREIt', 'GeWAltBEREIt', 'gEWAltBEREIt', 'GEWAltBEREIt', 'gewaLtBEREIt', 'GewaLtBEREIt', 'gEwaLtBEREIt', 'GEwaLtBEREIt', 'geWaLtBEREIt', 'GeWaLtBEREIt', 'gEWaLtBEREIt', 'GEWaLtBEREIt', 'gewALtBEREIt', 'GewALtBEREIt', 'gEwALtBEREIt', 'GEwALtBEREIt', 'geWALtBEREIt', 'GeWALtBEREIt', 'gEWALtBEREIt', 'GEWALtBEREIt', 'gewalTBEREIt', 'GewalTBEREIt', 'gEwalTBEREIt', 'GEwalTBEREIt', 'geWalTBEREIt', 'GeWalTBEREIt', 'gEWalTBEREIt', 'GEWalTBEREIt', 'gewAlTBEREIt', 'GewAlTBEREIt', 'gEwAlTBEREIt', 'GEwAlTBEREIt', 'geWAlTBEREIt', 'GeWAlTBEREIt', 'gEWAlTBEREIt', 'GEWAlTBEREIt', 'gewaLTBEREIt', 'GewaLTBEREIt', 'gEwaLTBEREIt', 'GEwaLTBEREIt', 'geWaLTBEREIt', 'GeWaLTBEREIt', 'gEWaLTBEREIt', 'GEWaLTBEREIt', 'gewALTBEREIt', 'GewALTBEREIt', 'gEwALTBEREIt', 'GEwALTBEREIt', 'geWALTBEREIt', 'GeWALTBEREIt', 'gEWALTBEREIt', 'GEWALTBEREIt']",5,3,reverse
traunreuter,EUTIN,"['traunREUTEr', 'TraunREUTEr', 'tRaunREUTEr', 'TRaunREUTEr', 'trAunREUTEr', 'TrAunREUTEr', 'tRAunREUTEr', 'TRAunREUTEr', 'traUnREUTEr', 'TraUnREUTEr', 'tRaUnREUTEr', 'TRaUnREUTEr', 'trAUnREUTEr', 'TrAUnREUTEr', 'tRAUnREUTEr', 'TRAUnREUTEr', 'trauNREUTEr', 'TrauNREUTEr', 'tRauNREUTEr', 'TRauNREUTEr', 'trAuNREUTEr', 'TrAuNREUTEr', 'tRAuNREUTEr', 'TRAuNREUTEr', 'traUNREUTEr', 'TraUNREUTEr', 'tRaUNREUTEr', 'TRaUNREUTEr', 'trAUNREUTEr', 'TrAUNREUTEr', 'tRAUNREUTEr', 'TRAUNREUTEr']",4,3,reverse
gartentisch,RENTE,"['gartENTISch', 'GartENTISch', 'gArtENTISch', 'GArtENTISch', 'gaRtENTISch', 'GaRtENTISch', 'gARtENTISch', 'GARtENTISch', 'garTENTISch', 'GarTENTISch', 'gArTENTISch', 'GArTENTISch', 'gaRTENTISch', 'GaRTENTISch', 'gARTENTISch', 'GARTENTISch', 'gartENTIScH', 'GartENTIScH', 'gArtENTIScH', 'GArtENTIScH', 'gaRtENTIScH', 'GaRtENTIScH', 'gARtENTIScH', 'GARtENTIScH', 'garTENTIScH', 'GarTENTIScH', 'gArTENTIScH', 'GArTENTIScH', 'gaRTENTIScH', 'GaRTENTIScH', 'gARTENTIScH', 'GARTENTIScH']",3,3,reverse
befreienden,TILTH,"['bEFREIenden', 'BEFREIenden', 'bEFREIeNden', 'BEFREIeNden', 'bEFREIenDen', 'BEFREIenDen', 'bEFREIeNDen', 'BEFREIeNDen', 'bEFREIendEn', 'BEFREIendEn', 'bEFREIeNdEn', 'BEFREIeNdEn', 'bEFREIenDEn', 'BEFREIenDEn', 'bEFREIeNDEn', 'BEFREIeNDEn', 'bEFREIendeN', 'BEFREIendeN', 'bEFREIeNdeN', 'BEFREIeNdeN', 'bEFREIenDeN', 'BEFREIenDeN', 'bEFREIeNDeN', 'BEFREIeNDeN', 'bEFREIendEN', 'BEFREIendEN', 'bEFREIeNdEN', 'BEFREIeNdEN', 'bEFREIenDEN', 'BEFREIenDEN', 'bEFREIeNDEN', 'BEFREIeNDEN']",0,3,reverse
musikquelle,eDleM,"['MusikqueLlE', 'MUsikqueLlE', 'MuSikqueLlE', 'MUSikqueLlE', 'MusIkqueLlE', 'MUsIkqueLlE', 'MuSIkqueLlE', 'MUSIkqueLlE', 'MusiKqueLlE', 'MUsiKqueLlE', 'MuSiKqueLlE', 'MUSiKqueLlE', 'MusIKqueLlE', 'MUsIKqueLlE', 'MuSIKqueLlE', 'MUSIKqueLlE', 'MusikQueLlE', 'MUsikQueLlE', 'MuSikQueLlE', 'MUSikQueLlE', 'MusIkQueLlE', 'MUsIkQueLlE', 'MuSIkQueLlE', 'MUSIkQueLlE', 'MusiKQueLlE', 'MUsiKQueLlE', 'MuSiKQueLlE', 'MUSiKQueLlE', 'MusIKQueLlE', 'MUsIKQueLlE', 'MuSIKQueLlE', 'MUSIKQueLlE', 'MusikqUeLlE', 'MUsikqUeLlE', 'MuSikqUeLlE', 'MUSikqUeLlE', 'MusIkqUeLlE', 'MUsIkqUeLlE', 'MuSIkqUeLlE', 'MUSIkqUeLlE', 'MusiKqUeLlE', 'MUsiKqUeLlE', 'MuSiKqUeLlE', 'MUSiKqUeLlE', 'MusIKqUeLlE', 'MUsIKqUeLlE', 'MuSIKqUeLlE', 'MUSIKqUeLlE', 'MusikQUeLlE', 'MUsikQUeLlE', 'MuSikQUeLlE', 'MUSikQUeLlE', 'MusIkQUeLlE', 'MUsIkQUeLlE', 'MuSIkQUeLlE', 'MUSIkQUeLlE', 'MusiKQUeLlE', 'MUsiKQUeLlE', 'MuSiKQUeLlE', 'MUSiKQUeLlE', 'MusIKQUeLlE', 'MUsIKQUeLlE', 'MuSIKQUeLlE', 'MUSIKQUeLlE']",6,7,reverse
fantasiewelt,SuSIe,"['fantaSIeWelt', 'FantaSIeWelt', 'fAntaSIeWelt', 'FAntaSIeWelt', 'faNtaSIeWelt', 'FaNtaSIeWelt', 'fANtaSIeWelt', 'FANtaSIeWelt', 'fanTaSIeWelt', 'FanTaSIeWelt', 'fAnTaSIeWelt', 'FAnTaSIeWelt', 'faNTaSIeWelt', 'FaNTaSIeWelt', 'fANTaSIeWelt', 'FANTaSIeWelt', 'fantASIeWelt', 'FantASIeWelt', 'fAntASIeWelt', 'FAntASIeWelt', 'faNtASIeWelt', 'FaNtASIeWelt', 'fANtASIeWelt', 'FANtASIeWelt', 'fanTASIeWelt', 'FanTASIeWelt', 'fAnTASIeWelt', 'FAnTASIeWelt', 'faNTASIeWelt', 'FaNTASIeWelt', 'fANTASIeWelt', 'FANTASIeWelt', 'fantaSIeWeLt', 'FantaSIeWeLt', 'fAntaSIeWeLt', 'FAntaSIeWeLt', 'faNtaSIeWeLt', 'FaNtaSIeWeLt', 'fANtaSIeWeLt', 'FANtaSIeWeLt', 'fanTaSIeWeLt', 'FanTaSIeWeLt', 'fAnTaSIeWeLt', 'FAnTaSIeWeLt', 'faNTaSIeWeLt', 'FaNTaSIeWeLt', 'fANTaSIeWeLt', 'FANTaSIeWeLt', 'fantASIeWeLt', 'FantASIeWeLt', 'fAntASIeWeLt', 'FAntASIeWeLt', 'faNtASIeWeLt', 'FaNtASIeWeLt', 'fANtASIeWeLt', 'FANtASIeWeLt', 'fanTASIeWeLt', 'FanTASIeWeLt', 'fAnTASIeWeLt', 'FAnTASIeWeLt', 'faNTASIeWeLt', 'FaNTASIeWeLt', 'fANTASIeWeLt', 'FANTASIeWeLt', 'fantaSIeWelT', 'FantaSIeWelT', 'fAntaSIeWelT', 'FAntaSIeWelT', 'faNtaSIeWelT', 'FaNtaSIeWelT', 'fANtaSIeWelT', 'FANtaSIeWelT', 'fanTaSIeWelT', 'FanTaSIeWelT', 'fAnTaSIeWelT', 'FAnTaSIeWelT', 'faNTaSIeWelT', 'FaNTaSIeWelT', 'fANTaSIeWelT', 'FANTaSIeWelT', 'fantASIeWelT', 'FantASIeWelT', 'fAntASIeWelT', 'FAntASIeWelT', 'faNtASIeWelT', 'FaNtASIeWelT', 'fANtASIeWelT', 'FANtASIeWelT', 'fanTASIeWelT', 'FanTASIeWelT', 'fAnTASIeWelT', 'FAnTASIeWelT', 'faNTASIeWelT', 'FaNTASIeWelT', 'fANTASIeWelT', 'FANTASIeWelT', 'fantaSIeWeLT', 'FantaSIeWeLT', 'fAntaSIeWeLT', 'FAntaSIeWeLT', 'faNtaSIeWeLT', 'FaNtaSIeWeLT', 'fANtaSIeWeLT', 'FANtaSIeWeLT', 'fanTaSIeWeLT', 'FanTaSIeWeLT', 'fAnTaSIeWeLT', 'FAnTaSIeWeLT', 'faNTaSIeWeLT', 'FaNTaSIeWeLT', 'fANTaSIeWeLT', 'FANTaSIeWeLT', 'fantASIeWeLT', 'FantASIeWeLT', 'fAntASIeWeLT', 'FAntASIeWeLT', 'faNtASIeWeLT', 'FaNtASIeWeLT', 'fANtASIeWeLT', 'FANtASIeWeLT', 'fanTASIeWeLT', 'FanTASIeWeLT', 'fAnTASIeWeLT', 'FAnTASIeWeLT', 'faNTASIeWeLT', 'FaNTASIeWeLT', 'fANTASIeWeLT', 'FANTASIeWeLT']",5,1,reverse
